1	1	0	1	0	0	0	2	0	0	1	1	2	0	0	1	0	0	1	1	0	NaN	NaN
0	2	1	0	0	0	0	1	0	0	1	0	1	2	0	4	2	1	0	1	1	NaN	NaN
1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	2	NaN	NaN
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	3	NaN	NaN
0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	4	NaN	NaN
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	2	0	5	NaN	NaN
2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	6	NaN	NaN
4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	7	NaN	NaN
0	0	0	0	0	0	1	2	0	1	1	1	0	0	0	0	1	0	1	1	8	NaN	NaN
3	0	0	0	0	1	2	0	0	1	2	1	0	0	0	0	0	0	0	0	9	NaN	NaN
2	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	1	10	NaN	NaN
1	0	0	2	0	0	0	1	1	0	1	1	0	0	0	2	1	0	1	1	11	NaN	NaN
0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	1	0	1	3	12	NaN	NaN
1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	1	1	0	3	1	13	NaN	NaN
1	0	1	1	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	1	14	NaN	NaN
1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	15	NaN	NaN
1	1	0	1	0	0	0	2	0	0	1	1	2	0	0	1	0	0	1	1	0	NaN	NaN
0	2	1	0	0	0	0	1	0	0	1	0	1	2	0	4	2	1	0	1	1	NaN	NaN
1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	2	NaN	NaN
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	3	NaN	NaN
0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	4	NaN	NaN
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	2	0	5	NaN	NaN
2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	6	NaN	NaN
4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	7	NaN	NaN
0	0	0	0	0	0	1	2	0	1	1	1	0	0	0	0	1	0	1	1	8	NaN	NaN
3	0	0	0	0	1	2	0	0	1	2	1	0	0	0	0	0	0	0	0	9	NaN	NaN
2	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	1	10	NaN	NaN
1	0	0	2	0	0	0	1	1	0	1	1	0	0	0	2	1	0	1	1	11	NaN	NaN
0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	1	0	1	3	12	NaN	NaN
1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	1	1	0	3	1	13	NaN	NaN
1	0	1	1	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	1	14	NaN	NaN
1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	15	NaN	NaN
1	1	0	1	0	0	0	2	0	0	1	1	2	0	0	1	0	0	1	1	0	NaN	NaN
0	2	1	0	0	0	0	1	0	0	1	0	1	2	0	4	2	1	0	1	1	NaN	NaN
1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	2	NaN	NaN
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	3	NaN	NaN
0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	4	NaN	NaN
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	2	0	5	NaN	NaN
2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	6	NaN	NaN
4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	7	NaN	NaN
0	0	0	0	0	0	1	2	0	1	1	1	0	0	0	0	1	0	1	1	8	NaN	NaN
3	0	0	0	0	1	2	0	0	1	2	1	0	0	0	0	0	0	0	0	9	NaN	NaN
2	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	1	10	NaN	NaN
1	0	0	2	0	0	0	1	1	0	1	1	0	0	0	2	1	0	1	1	11	NaN	NaN
